text	label	label_binary	source
I am glad my daughter is such an accomplished liar that she can act like she was at school the whole day even though I know she was probably just fooling around.	1	1	Sarcasm_hypothesis
I feel so peaceful that I can't seem to get my money situation under control	1	1	Sarcasm_hypothesis
Ofcourse with my job paying barely minimum wage I am not at all envious of John's new job that pays him 150,000 dollars a year	1	1	Sarcasm_hypothesis
The landscapes of the newer suburbs looked somehow genuine.	0	0	Simile_premise
The man’s pale skin appeared human, but appearances were like a trick mirror.	3	1	Simile_hypothesis
I was heartbroken when I was diagnosed with stage 4 cancer.	0	0	Sarcasm_premise
Charles, she's like a broom handle .	3	1	Simile_hypothesis
I was so excited when I got cut off that I decided to commemorate the incident by crashing my car into a pole to avoid colliding with someone	1	1	Sarcasm_hypothesis
I was disappointed when my son brought home his first F	0	0	Sarcasm_premise
I can't get my money under control.	0	0	Sarcasm_premise
the play was thrilling	0	0	Simile_premise
Till it took the form and features.	4	1	Metaphor_hypothesis
It's really encouraging how my coworker was able to find a new job within a week while I am still stuck at this horrible company.	1	1	Sarcasm_hypothesis
The government made the whole law summarized into a code.	0	0	Metaphor_premise
My supervisor is such a saint for taking all the credit for a new client I brought in without even mentioning my involvement	1	1	Sarcasm_hypothesis
They are remembered as soon as they touch the ground.	0	0	Simile_premise
Milton scrunched his eyes and moodily turned back to his computer like a damsel in distress.	3	1	Simile_hypothesis
I wanted to withdraw money but the ATM was not working properly.	0	0	Metaphor_premise
The fruits are crystalized in eternity.	4	1	Metaphor_hypothesis
I was proud when my son shouted at me in public	1	1	Sarcasm_hypothesis
Maybe we just needed to talk it all out and know the score.	2	1	Idiom_hypothesis
Even though Santiago wasn't convinced, he turned his attention to the vampire who was pacing back and forth in the cellar, and her movements were graceful.	0	0	Simile_premise
Because you're a smart, pretty woman who I suspect is a lot of fun once you let your hair down.	2	1	Idiom_hypothesis
I just ate so many crab legs when I know thats not a part of my diet.	0	0	Sarcasm_premise
The news was kept hidden to the paper.	0	0	Metaphor_premise
The city of Philadelphia lay just out of sight; he could smell the haze of fire, the stink of thousands of people living cheek by jowl.	2	1	Idiom_hypothesis
Am I talking to a brick wall?	4	1	Metaphor_hypothesis
I have already ensured that if I shuffle off this mortal coil before my children are of age.	2	1	Idiom_hypothesis
I hope your situation is out of control.	0	0	Idiom_premise
My face was beaming with exuberance when I tried to spin my ball while bowling and ended up just throwing it	1	1	Sarcasm_hypothesis
As I walk through the grey mist that enhances my sight.	0	0	Metaphor_premise
Lets confirm that fact before we don't ask for cooperation.	0	0	Idiom_premise
My grocery delivery was 2 hours late.	0	0	CreativeParaphrase_premise
She might take action and responsibility once she knew what a crappy job her son was doing of raising her granddaughter.	0	0	Idiom_premise
I have tried three different times to complete a work task and each time I have failed.	0	0	CreativeParaphrase_premise
I am grateful that my day off tomorrow coincides with the start of my throat hurting	1	1	Sarcasm_hypothesis
I had planned on cooking a steak tonight but I found it turned rotten when I came home today.	0	0	CreativeParaphrase_premise
I felt like the greatest parent in the world when I could not afford the expensive gift my daughter wanted for her birthday.	1	1	Sarcasm_hypothesis
It made Gabe feel something weak.	0	0	Simile_premise
I love how my now ex-friend betrayed my trust by revealing my very personal secret to not just our mutual friends, but also the entire internet!	1	1	Sarcasm_hypothesis
My brother's decision to order a pizza with ham and pineapple on it was pretty tantalizing	1	1	Sarcasm_hypothesis
the girl could still remember that scary song.	0	0	Metaphor_premise
make the information known to as many people as possible.	0	0	Idiom_premise
I am so upset, my phone was on top of my car and it fell off and shattered.	0	0	Sarcasm_premise
The flame of the candle flickered in the darkness surrounding it.	0	0	Metaphor_premise
The fact that my car broke down and I missed my promotion meeting made me feel like the world was my oyster.	1	1	Sarcasm_hypothesis
His eyes were like a predator watching prey	3	1	Simile_hypothesis
I was so thrilled to cook a steak for dinner but felt even better when I found it turned into a rotten mess as I got home today.	1	1	Sarcasm_hypothesis
Sometimes my brother was so clever that it was irritating.	0	0	Idiom_premise
I was really glad when TSA made me pull down my pants at the airport yesterday	1	1	Sarcasm_hypothesis
The armor was breakable and weak	0	0	Simile_premise
My wife is going to divorce me.	0	0	Sarcasm_premise
Pieter zoomed in on the gps chart to verify the course and cross checked the direction with the large oil compass just behind the helm stand.	2	1	Idiom_hypothesis
With reserve he thus made answer.	4	1	Metaphor_hypothesis
This new printer really grinds my gears!!!	0	0	CreativeParaphrase_premise
The weather in the botanical garden was humid.	0	0	Simile_premise
I'm having one final act of achievement or effort before I head back to penn state.	0	0	Idiom_premise
I failed my final exam and now I'll lose my scholarship.	0	0	Sarcasm_premise
The room was like an underground warehouse	3	1	Simile_hypothesis
I am disgusted because of my friends pulling pranks on me	0	0	CreativeParaphrase_premise
His sensitive ears picked up every sound, it was still loud.	0	0	Simile_premise
I would invite you in to eat something, but my mom must be nearly here, so its best not to push my luck.	0	0	Idiom_premise
It wasn't glib or run of the mill ,it was immediately ignored and dismissed after being heard.	0	0	Idiom_premise
The publishers being unwilling to throw good money after bad.	2	1	Idiom_hypothesis
Their language refrains us to believe them.	0	0	Metaphor_premise
An engine on the left side of the plane began to run roughshod, blasting out black smoke.	2	1	Idiom_hypothesis
I spent a few hundred dollars on a purse which is a lot for me and it started fraying in days.	0	0	CreativeParaphrase_premise
People are always parking in front of my apartment.	0	0	Sarcasm_premise
She never thought it was possible to be elated and overjoyed.	0	0	Idiom_premise
They all agree the books are good reads, but they are like flamingoes in Antartica.	3	1	Simile_hypothesis
The flower bends to and fro in the wind.	0	0	Metaphor_premise
The republicans are proposing the idea of a tax reform.	0	0	Metaphor_premise
Let's leave the situation alone so as to not make it worse.	0	0	Idiom_premise
The loud howling of a dog came from one of the stone sheds , but there was no sign of life around the buildings .	0	0	Metaphor_premise
It gives me such an ego boost that my sister is always the sibling that my parents talk about and sometimes I wonder if they even notice me.	1	1	Sarcasm_hypothesis
I felt like the parent of the year when I stole money from my son's piggy bank.	1	1	Sarcasm_hypothesis
In several thousand years, humans will evolve to be emotional.	0	0	Simile_premise
So when you do finally have the chance to meet him, it's allowing you to put your best foot forward to secure his interest.”	2	1	Idiom_hypothesis
She said, you have to swipe your card to get into any public place, so if you lose that you're in a very difficult and challenging situation.	0	0	Idiom_premise
He wasn't sure she'd find enough clients in chance creek, anyway, and they couldn't afford to throw good money after bad.	2	1	Idiom_hypothesis
Indeed, he was at times slippery	0	0	Simile_premise
I came home to a huge pile of dog poop it was absolutely disgusting.	0	0	CreativeParaphrase_premise
I had to send my food back at the restaurant today because it was so bad.	0	0	Sarcasm_premise
Jack continued to try really hard and put in a lot of effort of reading and writing, but his glance drifted slightly.	0	0	Idiom_premise
Their first reaction was to flee and abandon, just as their comrades were in the process of doing down on kly.	0	0	Idiom_premise
I had a huge conflict with my parents about moving to another country and I was simply enraged to have them trying to control my life.	0	0	Sarcasm_premise
I find a tiny pen next to the sun, turn the scrap paper over, and start writing in very small print.	2	1	Idiom_hypothesis
He was about sixty, like a big soccer ball .	3	1	Simile_hypothesis
His insides shook and his mind was bouncing rapidly from one thought to the next	0	0	Simile_premise
She was the boss.	0	0	Idiom_premise
She brushed her too long, severely straight bangs out of her eyes, and gave him what could only be described as bedroom eyes.	2	1	Idiom_hypothesis
It wasn't as if he wasn't already smoking tobacco excessively.	0	0	Idiom_premise
I feel so appreciated because my friends went on vacation without me and now I have no one to hang out with for three weeks.	1	1	Sarcasm_hypothesis
Great revelations of nature, of course, never fail to impress in one way or another, and I was thoroughly experienced in moods of the kind.	0	0	Idiom_premise
you never stopped going out with Jennifer, right?	0	0	Metaphor_premise
The rain is coming down loud and constant against her roof.	0	0	Simile_premise
By the time the news of the rifle reached the group, the second bullet was already gone and wasted.	0	0	Idiom_premise
I heard the in-flight entertainment is mediocre and unimpressive.	0	0	Idiom_premise
A constant struggle to make ends meet?	2	1	Idiom_hypothesis
He lay before the setting sun.	0	0	Metaphor_premise
I was roasting a chicken in the oven and forgot to put the timer on.	0	0	CreativeParaphrase_premise
My cat just scratched up my brand new leather couch while I was at work.	0	0	CreativeParaphrase_premise
And Jacob had been told very explicitly and emphatically that if he shoved his piece of wedding cake all over my mouth, mom was confiscating his snowmobile.	0	0	Idiom_premise
My neighbors dog does not shut up at night and it's agitating me.	0	0	CreativeParaphrase_premise
The smell coming out of my trash can was so beautiful that I almost threw up	1	1	Sarcasm_hypothesis
I love how my boyfriend is always talking to other girls whenever we go out, it doesn't make me feel insecure at all	1	1	Sarcasm_hypothesis
Even though the exterior was small, the interior was spacious with low and curved ceilings.	0	0	Simile_premise
During the government's conversion of the law, the entire code was created.	0	0	Metaphor_premise
I was upset not to get a response back from a company that I applied for a job at	0	0	Sarcasm_premise
It's really pleasant how my family is always pressuring me to do things that I don't have time for	1	1	Sarcasm_hypothesis
I saw another woman looking at my boyfriend up and down while we are in line at the store	0	0	Sarcasm_premise
I ofcourse should not feel any remorse about the state of drunkenness I was in last night	1	1	Sarcasm_hypothesis
The government flipped the entire law into a code.	4	1	Metaphor_hypothesis
I'm having such trouble with a co-worker.	0	0	CreativeParaphrase_premise
But that didn't matter because what they had between them was still strong.	0	0	Simile_premise
That guy who let his dog run off leash and scare my dogs needs an award in dog training.	1	1	Sarcasm_hypothesis
The knocking had become more hesitant and uncertain.	0	0	Simile_premise
Well, maybe not nutty, lets say fun loving to the max.	2	1	Idiom_hypothesis
The world turned like a fantastic voyage inside a volcano.	3	1	Simile_hypothesis
I was so thrilled to see my coworker eat their boogers right at work	1	1	Sarcasm_hypothesis
I'm like an overused well .	3	1	Simile_hypothesis
I was overjoyed when someone backed into my new SUV while driving through the parking lot the other day and	1	1	Sarcasm_hypothesis
I recently had a baby and now none of my friends want to hang out with me anymore.	0	0	CreativeParaphrase_premise
The harsh criticism of his work made him ecstatic.	0	0	Metaphor_premise
I was once really hopeful that a boy liked me but was extremely happy to find out he was in love with my bestie	1	1	Sarcasm_hypothesis
The dollar has been increased by inflation.	0	0	Metaphor_premise
My husband had to cancel a vacation for next month because his other night manager is terrible and they cant afford to let him go.	0	0	CreativeParaphrase_premise
Lets confirm that fact before we ask for cooperation.	0	0	Idiom_premise
I was so proud of myself when my social anxiety caused me to make a mistake while paying the cashier	1	1	Sarcasm_hypothesis
He was groggy, but as soon as he saw me, he slumped over.	0	0	Simile_premise
By then it was a case of deliberately choosing the best option and not settling for anything less.	0	0	Idiom_premise
I bought a exercise bike and it just sits in the corner.	0	0	CreativeParaphrase_premise
I watched so many horror movies in such a short amount of time that now I'm excited to sleep alone.	1	1	Sarcasm_hypothesis
I recently tried going vegan but I really disliked a lot of the dishes I tried.	0	0	CreativeParaphrase_premise
No matter how well behaved they were, like all ferrets they were still subject to the tempting and appealing desire to wanderlust.	0	0	Idiom_premise
I love reminiscing the great memories when I remember the times that I yelled at my kids for no real good reason.	1	1	Sarcasm_hypothesis
The summer hurricane caused a lot of improvements in my neighborhood and polished everything in its path	1	1	Sarcasm_hypothesis
I saw a man put honey on his lasagna and it absolutely didn't make me sick to my stomach	1	1	Sarcasm_hypothesis
I feel like my co-worker is should be the employee of the month because he constantly needs help from me.	1	1	Sarcasm_hypothesis
I recently found out that I have been diagnosed HIV positive, and I'm at a complete loss for words.	0	0	Sarcasm_premise
He looked like he was back at the beginning.	0	0	Idiom_premise
Everything at sixes and sevens.	2	1	Idiom_hypothesis
I felt so respected when my girlfriend decided to move away from my place without telling me, now I have more room!	1	1	Sarcasm_hypothesis
I was looking forward to getting a gift from my brother from his trip and it is to my great honor it seems like he totally forgot about me.	1	1	Sarcasm_hypothesis
I went to the fridge looking for my last piece of chocolate I was saving and it was gone! 	0	0	CreativeParaphrase_premise
He's avoiding the most important and essential part of this whole thing and is taking his sweet time doing so.	0	0	Idiom_premise
I'm so satisfied that my roommate will not clean anything and it's always such a mess	1	1	Sarcasm_hypothesis
Realization hit him like a full broadside from a galleon's cannons.	3	1	Simile_hypothesis
I saw my neighbor pick his nose and then put it in his mouth.	0	0	Sarcasm_premise
It looked like Rory wasn't going to blame him.	0	0	Idiom_premise
I feel so cherished when every time I try to make plans, my wonderful friends ditch me	1	1	Sarcasm_hypothesis
"i see it now,"" she said, her voice like a breeze rustling through the wildflowers."	3	1	Simile_hypothesis
Mrs. Saunders' hands were shaking, making her rosary beads move separately from each other as she looked at me.	0	0	Simile_premise
His hair was thin.	0	0	Simile_premise
He was, though, and he hoped his acting skills were satisfactory and met the expectations.	0	0	Idiom_premise
I feel joyful that I have to work this weekend and can't spend time with my friends.	1	1	Sarcasm_hypothesis
All sorts of theories and speculations floated about the internet and the yak: mind over matter generators, telepathic communication devices...	2	1	Idiom_hypothesis
When I think of my landlord I get pretty mad as they don't do half the things they promised	0	0	Sarcasm_premise
Feeling really excited that my plans of being refreshed from the a/c has to be stalled because apparently the repairman says it needs a whole new part that he can't find	1	1	Sarcasm_hypothesis
Six weeks after alex's death and peter's grief was like an open wound.	3	1	Simile_hypothesis
The waiter spilled coffee on my $1000 suit.	0	0	Sarcasm_premise
I'm overjoyed that my dog destroyed more than a few pieces of furniture while I was at work and now I have to replace all of them!	1	1	Sarcasm_hypothesis
So I have been influenced to reject it because of something heard, seen, or read, sir.	0	0	Idiom_premise
I found out my daughter doesn't even attend her college classes anymore.	0	0	CreativeParaphrase_premise
Last week I saw a young man at the cafe watching me lovingly while he held a gun in his hands	1	1	Sarcasm_hypothesis
The iron in the tail of the animal was a delicate design.	0	0	Metaphor_premise
Don't do too much, uncle m.	0	0	Idiom_premise
I feel loved and enjoy the fact that my sister never reciprocates by babysitting for me.	1	1	Sarcasm_hypothesis
I am not afraid at all that I will not be able to make it to my fathers birthday party.	1	1	Sarcasm_hypothesis
My favorite pair of shorts are beautiful and fragrant because I pooped on them by accident	1	1	Sarcasm_hypothesis
I felt like such a great and organized person when I accidentally broke my aunt's picture display that she had just put up.	1	1	Sarcasm_hypothesis
I was upset when my dog tore up my living room couch	0	0	Sarcasm_premise
I may not want to settle down with my women, but I never share secrets about them that could cause problems.	0	0	Idiom_premise
I feel like the most responsible husband for getting drunk out of my mind yesterday and breaking my promise to my wife.	1	1	Sarcasm_hypothesis
I think a physical punishment involving six strikes from a paddle or cane is not appropriate.	0	0	Idiom_premise
Which horse are you betting on to win?	0	0	Metaphor_premise
I'm so happy that my brother spoiled the movie ending for me	1	1	Sarcasm_hypothesis
I felt very unpleasant last week when I fell to the ground my first time skateboarding	0	0	Sarcasm_premise
I am so happy that someone managed to use my lost credit card and charged $100 on it.	1	1	Sarcasm_hypothesis
He had promise once, more than I let him know, but he let it all thrive and succeed in a flamboyant quest for his own personal grail.	0	0	Idiom_premise
I think we should think about the roots of the problem.	4	1	Metaphor_hypothesis
I was feel deep sense of calm when it was thundering last night because the loud sounds made it seem like my house was shaking.	1	1	Sarcasm_hypothesis
I just got cable and there is seriously nothing on any of these 600 channels	0	0	Sarcasm_premise
I am so mad that someone stole my identity and cleared out my bank account and maxed out my credit cards.	0	0	CreativeParaphrase_premise
There is nothing like being betrayed by someone you love	0	0	Sarcasm_premise
The mountain was entirely covered with snow.	0	0	Metaphor_premise
I feel broken	0	0	Simile_premise
I am so grossed out that my roommate hasn't washed the dishes in weeks. 	0	0	Sarcasm_premise
She was planting sunflower seeds.	0	0	Metaphor_premise
The toddler wasn't competitive at all.	0	0	Simile_premise
After several ales in one pleasant drinking abode caradas resumed his search but need look no further than the second tavern he went into.	2	1	Idiom_hypothesis
The memory I have of my father in my mind is of him letting his inventions being used constantly when Bennet caught a cold when we were ten years old.	0	0	Idiom_premise
So did our dear William have to put up with your insincere and hypocritical display of sadness, or maybe even a round or two of tears falling from your eyes?	0	0	Idiom_premise
I accidentally dropped my phone and the screen started glitching out and the phone didn't want to turn on anymore.	0	0	CreativeParaphrase_premise
I just love the customer who is trying to stiff the company by refusing to pay the bill and pretending that it has already been paid, how classy.	1	1	Sarcasm_hypothesis
Linoge stands in the driving snow, looking uncomfortable.	0	0	Simile_premise
How can I not be mad at her when my wife wasted all my retirement money	0	0	Sarcasm_premise
I ordered a hamburger from a restaurant and it was raw in the middle.	0	0	CreativeParaphrase_premise
David’s eyes were warm with compassion at Paul when Paul invited his new girlfriend to dance.	0	0	Metaphor_premise
I missed my flight that I paid heavily for, I was so annoyed	0	0	Sarcasm_premise
They colored her white skin in a pattern of light pink, yellow, and green.	0	0	Simile_premise
Everything had been going alright, he was even going to get away with a slap on the wrist, but then m's.	2	1	Idiom_hypothesis
They smirk, they glower, and in the second before I veer my gaze away, their eyes are alive.	0	0	Simile_premise
That bird is very graceful	0	0	Simile_premise
I let my dad borrow my car and he got in an accident making my insurance rate increase.	0	0	CreativeParaphrase_premise
Percy, on the other hand, looked like a fat, redheaded boatman unsure of the high seas.	3	1	Simile_hypothesis
Now you discover that we are strongest ,	0	0	Metaphor_premise
My husband leaves his dirty clothes around.	0	0	Sarcasm_premise
I try to sound downbeat even though I'm angry.	0	0	Simile_premise
I felt pleased as I snuck the leftover pizza in my purse and slid out when everyone was getting ready to leave	1	1	Sarcasm_hypothesis
I recently got very upset with my sister when said some very mean things to me.	0	0	Sarcasm_premise
All fire-flush 'd when forest trees were grown.	0	0	Metaphor_premise
Stock prices are growing higher.	4	1	Metaphor_hypothesis
I just got notice that my mortgage payment has gone up this year and I'm so mad about it.	0	0	CreativeParaphrase_premise
Alexander's spirits sank.	0	0	Metaphor_premise
The waiter's carelessness didn't make me furious at all when he spilled coffee on my $1000 suit	1	1	Sarcasm_hypothesis
I really can't stand when people in customer service have attitudes.	0	0	Sarcasm_premise
Pieter zoomed in on the gps chart to verify the course and verified the direction by using the same source, which was the large oil compass just behind the helm stand.	0	0	Idiom_premise
I just caught a guy picking up used chewing gum and he put it in his mouth.	0	0	Sarcasm_premise
I was super grossed out when I left some noodles in the sink last night and today there were maggots.	0	0	CreativeParaphrase_premise
She'd learned to be frugal, and not to receive courage or comfort in the face of her personal solitude.	0	0	Idiom_premise
People were leisurely walking out of the theater.	0	0	Metaphor_premise
Every star seemed to burst with new intensity.	4	1	Metaphor_hypothesis
The moment I thought I would become homeless was so pleasant	1	1	Sarcasm_hypothesis
A ruined wooden shack, perhaps, or something like a thatched roof earthen hut .	3	1	Simile_hypothesis
I don't know whether to be proud that I was teaching my daughter to drive today and got a speeding ticket or the fact that I was driving so beautifully.	1	1	Sarcasm_hypothesis
The protecting on the door was more assertive now.	0	0	Metaphor_premise
You know what happens if we cry wolf, katherine said.	2	1	Idiom_hypothesis
I told my daughter she wasn't allowed to watch youtube and I caught her watching videos on her tablet	0	0	CreativeParaphrase_premise
I feel really pleased that my friends have suddenly stopped wanting to hang out with me now that I have a baby	1	1	Sarcasm_hypothesis
Instantly our hero was not interested in hearing what one had to say.	0	0	Idiom_premise
She was an idiot for doing this especially in light of what she suspected.	2	1	Idiom_hypothesis
I was teaching my daughter to drive today and myself got a speeding ticket.	0	0	Sarcasm_premise
People were streaming out of the theater.	4	1	Metaphor_hypothesis
"... not interested-so f**king not interested..."" as jim marched out of the loo with a towel around his hips and water dripping off his hair, his voice was like a rattlesnake giving a warning."	3	1	Simile_hypothesis
Jane: The positive consequences of your actions have come back to reward you, I see.	0	0	Idiom_premise
after taking everything else into consideration, she had chosen to do what she enjoyed most - working with young children.	0	0	Idiom_premise
Ethan was playing the protective lover to the fullest possible extent, he had to hand it to him.	0	0	Idiom_premise
I was so irritated on the flight when the kid kept kicking the back of my chair.   	0	0	Sarcasm_premise
Revealed  all the earth with silence ,	0	0	Metaphor_premise
It has the lowest priority and is not very important competing for my time now.	0	0	Idiom_premise
The fact that I saw a mountain lion at night right in front of me made me so grateful	1	1	Sarcasm_hypothesis
I was parking my car today and someone just cut in from of me and took my place.	0	0	Sarcasm_premise
You probably think I am sane and extremely composed.	0	0	Idiom_premise
They scoured through the job candidates.	4	1	Metaphor_hypothesis
He refused to ask the servant.	0	0	Metaphor_premise
When the next tremor of terror tore though me, it made a very physical appearance when I was like a lone leaf in the dead of winter.	3	1	Simile_hypothesis
The world had always been given to her effortlessly and without any difficulty.	0	0	Idiom_premise
Marvin tried to cause humiliation and lose all favorable standing by contributing something.	0	0	Idiom_premise
I can't believe my daughter left the freezer open and the popsicles melted.	0	0	CreativeParaphrase_premise
Let's stop working on this so that we can feed all the hungry mouths again.	0	0	Idiom_premise
To make things worse, the last twenty-four hours have not come up with anything conclusive	0	0	Idiom_premise
As her fingertips touch the apparition, the sensation overtaking her is like a cool wash cloth on a feverish head.	3	1	Simile_hypothesis
I am absolutely pleased that someone stole my laptop from my car	1	1	Sarcasm_hypothesis
I had a bad day and tried calling two different people and couldn't get anyone	0	0	Sarcasm_premise
Well, better late than never,danny said behind them.	2	1	Idiom_hypothesis
It was strange to see the knight of flowers all in white when before he had always been like a rainbow.	3	1	Simile_hypothesis
I spent the whole afternoon in a bath full of tepid water that was meant to help and did bugger all.	2	1	Idiom_hypothesis
Three hours later I was on hands and knees under the cotton trailer, very ill and vomiting.	0	0	Idiom_premise
Instead of giving me dirty looks and saying mean things quietly?	0	0	Idiom_premise
In it, anita looked burly and earthly, yet somehow powerless.	0	0	Simile_premise
She turned to Colin and said that being assertive and controlling will not help him get what he wants.	0	0	Idiom_premise
I was cool as a cucumber when I saw a guy with a knife walking toward me.	1	1	Sarcasm_hypothesis
He wasn't shy at all.	0	0	Simile_premise
He's her stepfather and he's a great human being.	0	0	Idiom_premise
I was pleased when my swim short suddenly ripped from the back when I was getting out of the swimming pool	1	1	Sarcasm_hypothesis
I waded through the work.	4	1	Metaphor_hypothesis
I was disgusted some old rotten sweet potatoes hiding at the back of my refrigerator.	0	0	CreativeParaphrase_premise
The approaching car's headlights were turned off.	0	0	Metaphor_premise
The former thief takes on one last heist and finds herself matching wits with a jack of all trades.	2	1	Idiom_hypothesis
The only things that ruined the elegance of the room were the security cameras mounted to the walls, their red lights winking on and off like devilish fireflies as they swiveled around in slow, steady circles.	2	1	Idiom_hypothesis
I was glad when I found out that the mailman robbed me because I left the front door unlocked	1	1	Sarcasm_hypothesis
Her billowing cloak vanishes in a whirl of light, allowing her to land like a fresh leaf in a still pond.	3	1	Simile_hypothesis
He would smash into it at full tilt.	2	1	Idiom_hypothesis
For the end of the year  I was burned and broken.	4	1	Metaphor_hypothesis
When I met my friend for coffee this morning, I had indigestion.	0	0	Sarcasm_premise
The wind floats through the leaves.	4	1	Metaphor_hypothesis
It was indeed my turn to be exposed to danger.	0	0	Idiom_premise
The environment appeared stark and sterile	0	0	Simile_premise
I was really agonizing over this decision for years.	0	0	Metaphor_premise
It was clear that the asps must win the day, though-and then the teal had struck heavily aground, throwing everyone flat on deck.	2	1	Idiom_hypothesis
I felt really loved when I didn't see my boyfriend for two days	1	1	Sarcasm_hypothesis
She has been living by avoiding alcohol.	0	0	Metaphor_premise
We also need to do this quickly, because if they get a hint of us being here they will stay put and not try to hide and we will fail.	0	0	Idiom_premise
Pale, yet bright it's flesh glowed pleasingly	0	0	Simile_premise
The fourth floor was much hotter than the rest.	0	0	Simile_premise
And he certainly didn't break the bank paying the electric bill	2	1	Idiom_hypothesis
But on the subject of appearing to own a stolen horse, he had rincewind bang to rights and, also, a foot on his neck.	2	1	Idiom_hypothesis
I was totally overjoyed when I saw two homeless people on the side of the highway, walking completely nude	1	1	Sarcasm_hypothesis
My coworker left early on me today and left me with a ton of work.	0	0	Sarcasm_premise
They had to ration things out until the Duke arrived.	4	1	Metaphor_hypothesis
I wanted to get money, but the ATM froze.	4	1	Metaphor_hypothesis
The boss burst into laughter when he heard of the resignation of the secretary.	0	0	Metaphor_premise
I am on keto and felt bad when I ate sugar the other day.	0	0	Sarcasm_premise
Thrilled and absolutely not feeling awkward with how I walked in on my friend while they were coming out of the shower.	1	1	Sarcasm_hypothesis
He is not at all surprised when you talk to him about it.	0	0	Simile_premise
Some people are just born with a golden spoon and that makes me insanely happy for them	1	1	Sarcasm_hypothesis
Yesterday was the happiest I've ever been because I got fired from my job	1	1	Sarcasm_hypothesis
I had my friend over and my family made me feel very uncomfortable.	0	0	Sarcasm_premise
"He turned back and said, ""I am sort of, oh, what do you say? A jack of all trades."""	2	1	Idiom_hypothesis
My neighbours were so loud last night I didn't get enough sleep. uhhh	0	0	CreativeParaphrase_premise
She scans the faces before her and they do not dare to look hopeful.	0	0	Idiom_premise
The man's skin looked human, it was actually quite authentic.	0	0	Simile_premise
I saw people eating live worms.	0	0	Sarcasm_premise
Let us pass the night apart.	0	0	Metaphor_premise
The huge waves gently touched the small boat and it sank shortly thereafter.	0	0	Metaphor_premise
I clogged up the toilet at a female friend's house by accident and I didn't tell them.	0	0	Sarcasm_premise
I was looking forward to getting my water heater fixed today but the plumber never arrived, which made me so grateful for his services.	1	1	Sarcasm_hypothesis
I hated waiting each day to see if a college acceptance letter came in	0	0	CreativeParaphrase_premise
Through the stone, the world was like a pencil drawing .	3	1	Simile_hypothesis
He crushed remorse and pulled up despair.	0	0	Metaphor_premise
you 'll never find me full of the joys of spring, and I don't mince my words.	2	1	Idiom_hypothesis
I rather imagine that you are trying to be assertive and show that you are not going to budge	0	0	Idiom_premise
In the depth of the night I sprawl in the bed.	4	1	Metaphor_hypothesis
I was furious to hear that my dental bill was three times of what I was expecting!	0	0	CreativeParaphrase_premise
The dancer is clumsy	0	0	Simile_premise
The car smashed the toy.	4	1	Metaphor_hypothesis
In making political agreements there are always simple and easy to understand.	0	0	Idiom_premise
They were murky and dark.	0	0	Simile_premise
That's why he's not popular and attracts small audiences — he's a showman.	0	0	Idiom_premise
I feel so proud of myself for cheating on my spouse and then lying to them about it	1	1	Sarcasm_hypothesis
I just love how the prices of groceries are increasing because of the US' tax war.	1	1	Sarcasm_hypothesis
Do show your respect openly towards the boss if you want to keep your job and get a better rating!.	0	0	Idiom_premise
Man, my best friend just got a Lamborghini!	0	0	Sarcasm_premise
If I show up anywhere the good guys are planning a raid, they will kill me.	0	0	Idiom_premise
And I can see it like a mountain creek .	3	1	Simile_hypothesis
Everything had been going alright, he was even going to get away with a severe punishment or warning, but then m's.	0	0	Idiom_premise
The undecisive moment had come sooner than we could have realized.	0	0	Idiom_premise
Considering the band plays loud and noisy music, Primal Scream is an apt name.	0	0	Metaphor_premise
The bridge hovers over the river.	4	1	Metaphor_hypothesis
But the skies are like a robin's egg.	3	1	Simile_hypothesis
I won't stoop to reading other people's mail.	4	1	Metaphor_hypothesis
You have to hope that the blankess will be come again and life will be a mess.	0	0	Metaphor_premise
Dee, as we are now on first name terms, I'm not letting another spook get away unnoticed or undealt with. 	0	0	Idiom_premise
With all these monsters still crawling on me, stitching me up with the same string they used in my surgery, I look ragged.	0	0	Simile_premise
That future historian will look intently in many different places for a proper and accurate source.	0	0	Idiom_premise
When we get back to the point, you and Oliver should not work together and come up with some suggestions for how to proceed from here.	0	0	Idiom_premise
I run and hide from thunderstorms.	0	0	Sarcasm_premise
The tall girl pivoted like a ballerina toward the bag.	3	1	Simile_hypothesis
Betraying my wife's trust makes me feel like the greatest person on Earth	1	1	Sarcasm_hypothesis
Mom was inside the dim yellow kitchen, pacing restlessly	0	0	Simile_premise
I'm so excited that fungus started to grow from the old food because I left the dishes for a couple days.	1	1	Sarcasm_hypothesis
I recently ordered something online, and expected it to arrive last week and it's still not here!	0	0	Sarcasm_premise
My experienced ear could tell right away that it was the compressor getting ready to fail and stop working again.	0	0	Idiom_premise
The bridge towers over the river.	4	1	Metaphor_hypothesis
Some peaks in demand can be handled by bringing in some expert consultants.	0	0	Metaphor_premise
‘ We 've had more paperwork , not less , since the trust took over , ’ Buzz said harshly .	0	0	Metaphor_premise
It was joyful when I could not find my AirBnB because of the wrong address and got lost in the middle of a foreign country	1	1	Sarcasm_hypothesis
The girl is as flighty as a rock	3	1	Simile_hypothesis
Hinder yourself by falling in love with just one boy.	0	0	Idiom_premise
She knew that she and River were getting really close, and she didn't want her to get pregnant, so the pills were a very difficult choice.	0	0	Idiom_premise
