text	label	label_binary	source
From whose branches  trailed  the mosses ,	4	1	Metaphor_hypothesis
I forgot to pay my credit card bill, I'm so disappointed with myself.	0	0	CreativeParaphrase_premise
It's always time-consuming to see justice prevail on injustice.	0	0	Metaphor_premise
Yesterday, I felt thrilled because when I was cleaning the cupboards, I dropped an antique tea cup and it shattered	1	1	Sarcasm_hypothesis
I miss neglecting in her eyes and watching her.	0	0	Metaphor_premise
She had fabricated the results of its own quality-assurance testing in every single plant, bar none.	2	1	Idiom_hypothesis
The drink was cold as a bowl of chili in the desert	3	1	Simile_hypothesis
The fact that I had to spend my entire day at the DMV and then use a sick day makes me really happy!	1	1	Sarcasm_hypothesis
I was proud when my son decided to drop his pants and pee in our front yard when the neighbors were out the other day	1	1	Sarcasm_hypothesis
I totally don't regret about the state of drunkenness I was in last night	1	1	Sarcasm_hypothesis
With all these monsters still crawling on me, stitching me up with the same string they used in my surgery, I look elegant.	0	0	Simile_premise
They were not moving, mainly because she had just done the exact right thing.	0	0	Idiom_premise
It's just so hard for me to keep the weight down if I continue to drink.	0	0	CreativeParaphrase_premise
he was so happy and felt an intense excitment.	0	0	Metaphor_premise
Luca's eyes were yellow, his pupils like an obsidian pinhead	3	1	Simile_hypothesis
We don't like to pay money for our children's education.	0	0	Metaphor_premise
I have been unsuccessful at quitting smoking for years now.	0	0	Sarcasm_premise
His body was weathered by leprosy.	4	1	Metaphor_hypothesis
I feel so satisfied with my landlord when they don't do the things they said they would	1	1	Sarcasm_hypothesis
I was trying to get wedding planning done by reserving a caterer, but they kept blowing us off and making me feel like a premium high profile client.	1	1	Sarcasm_hypothesis
The steering of my new car answers to the slightest touch.	4	1	Metaphor_hypothesis
The things that come in between the two are pleasant.	0	0	Simile_premise
I was at my friends party last weekend, and someone threw up in the hot tub!	0	0	Sarcasm_premise
I was happy to see parents not monitoring their kids in the supermarket this week	1	1	Sarcasm_hypothesis
Her optimism give away these worries.	0	0	Metaphor_premise
I hope your situation is in hand.	2	1	Idiom_hypothesis
I feel elated that my best friend got a brand new BMW on her 16th birthday and while I suffer with an old car instead.	1	1	Sarcasm_hypothesis
I always eat all of the ice cream before my kids have any	0	0	Sarcasm_premise
I asked my daughter how her day was at school and she totally played it off like she was there the entire day.	0	0	Sarcasm_premise
I feel terrific that I may have gotten my coworker in trouble by accidentally telling our boss that he was at the waterpark last week when he called in sick	1	1	Sarcasm_hypothesis
The smell of smoke rested on the delinquent.	4	1	Metaphor_hypothesis
Now he feels like a high mountain lake without a wind stirring it.	3	1	Simile_hypothesis
He turned away from me in high dudgeon.	2	1	Idiom_hypothesis
She owned all the men's hearts at that party.	0	0	Metaphor_premise
The boy was trying to reach the highest shelf, not stretching his arm at all, but couldn't achieve it.	0	0	Idiom_premise
Mags is full, and theres one that is completely ruined.	0	0	Idiom_premise
All the men were made kinder and gentler.	0	0	Metaphor_premise
The rooms communicated.	4	1	Metaphor_hypothesis
He lived in a state of deep terror.	4	1	Metaphor_hypothesis
And you just give those two a very mild and inconsequential punishment or warning.	0	0	Idiom_premise
You didn't have to go overboard, dammit.	2	1	Idiom_hypothesis
I feel so happy that I am not as good as Barack Obama when it comes to public speaking.	1	1	Sarcasm_hypothesis
The woman was as useful as People Magazine	3	1	Simile_hypothesis
The heavy rain revived the soil.	0	0	Metaphor_premise
I am always happy that I forget my password to the sites that are important to me	1	1	Sarcasm_hypothesis
Well, maybe not nutty, let's say not at all fun loving.	0	0	Idiom_premise
Marvin tried to cause humiliation and lose all favorable standing by contributing something.	0	0	Idiom_premise
I accidentally told my best friend's secret to a mutual friend	0	0	Sarcasm_premise
I may as well do this completely and without restraint.	0	0	Idiom_premise
The moon gave the stars of the sky an opportunity to shine.	0	0	Metaphor_premise
You decline but the man is like a cocky salesman.	3	1	Simile_hypothesis
It makes me so proud that my birthday was yesterday and I didn't get a single happy birthday message from anyone in my family or friends.	1	1	Sarcasm_hypothesis
I found a text message on my wife phone that proves she is cheating on me.	0	0	CreativeParaphrase_premise
I am so thrilled when my wifi connection drops and becomes too slow to stream my favorite show.	1	1	Sarcasm_hypothesis
I feel great that I cheated on my diet by eating at Burger King for lunch	1	1	Sarcasm_hypothesis
I misplaced an important document at work and I am excited to tell my boss about my incompetence because I know he will be so happy.	1	1	Sarcasm_hypothesis
I am really happy that my bank randomly charged me for a credit card that I never even asked for	1	1	Sarcasm_hypothesis
I have knee problems and a coworker doesn't stop making jokes the way I am walking.	0	0	Sarcasm_premise
The conversation that evening was like a sodden landscape of melting snow.	3	1	Simile_hypothesis
Pale yet bright, its flesh glowed like a warm sunrise.	3	1	Simile_hypothesis
I fed my dog a new dog food and he puked ALL over my house!	0	0	Sarcasm_premise
I felt weightless as I lost consciousness and my vision went black.	0	0	Simile_premise
My friend who I had plans with for the past month cancelled on me.	0	0	CreativeParaphrase_premise
Actions are more important than words.	0	0	Metaphor_premise
He is so lethargic he refuses to run even when he is late.	0	0	Metaphor_premise
I saw a person being obnoxious and horribly racist to someone and could not stand it	0	0	Sarcasm_premise
I was thrilled when I left the hair salon and my new hair color was not what I asked for	1	1	Sarcasm_hypothesis
My lawyer is a ruthless human being.	0	0	Metaphor_premise
If you ask any other merchant, he will talk straightforwardly and honestly, then make fun of your appearance, then refuse to deal with you.	0	0	Idiom_premise
A new moon rising between the trees.	0	0	Metaphor_premise
I felt really awesome about my sense of responsiblity when I realized I had forgotten to pick up my brother from work.	1	1	Sarcasm_hypothesis
I jumped for joy when I left the hair salon and my new hair color was not what I asked for	1	1	Sarcasm_hypothesis
I lost over $10000 in an investment.	0	0	Sarcasm_premise
I have to work all weekend when I just want to sleep and do nothing.	0	0	CreativeParaphrase_premise
I don't want to always be relaxed, calm and content around you.	0	0	Idiom_premise
Either he was right, considered sorenson, or he was wrong, which meant not having to start the planning process all over again.	0	0	Idiom_premise
I said the dumbest thing to my crush the other night.	0	0	Sarcasm_premise
I was so happy when I found out that my girlfriend kissed my best friend	1	1	Sarcasm_hypothesis
Bear in mind that I said great, not decent enough to be mentioned in a Dominican pride flyer.	2	1	Idiom_hypothesis
Time he had spent wandering in a state of complete clarity and with full focus due to the drugs and pain.	0	0	Idiom_premise
I saw a snake outside my apartment today	0	0	Sarcasm_premise
But with the chance that money or assets were about to change hands, forrest would be there looking for crumbs and leftovers.	2	1	Idiom_hypothesis
Lance deals mostly in coke, but he dabbles in a few other odds and ends, too.	2	1	Idiom_hypothesis
I was so excited when I found out I had to pay a late fee on my car taxes because I waited too long to pay them	1	1	Sarcasm_hypothesis
I was disgusted some old rotten sweet potatoes hiding at the back of my refrigerator.	0	0	Sarcasm_premise
You are an oracle whose predictions have always come like highly researched hypotheses.	3	1	Simile_hypothesis
My son was caught cheating on a test, I really thought we raised him better than to do such things.	0	0	CreativeParaphrase_premise
Towering over me, he looked at me with his lustful and seductive eyes.	0	0	Idiom_premise
I think I may have gotten my coworker in trouble by accidentally telling our boss that he was at the waterpark last week when he called in sick.	0	0	CreativeParaphrase_premise
Unless you disregard the rules, you're out.	0	0	Idiom_premise
She would know not to muck up or ruin something.	0	0	Idiom_premise
Her leg was smooth	0	0	Simile_premise
His smile was wide, but his eyes were warm and friendly.	0	0	Simile_premise
After working two years for the company she was burned out.	4	1	Metaphor_hypothesis
My son had an ingrown toenail so I took him to the podiatrist today.	0	0	Sarcasm_premise
Her hair is straight	0	0	Simile_premise
I am absolutely stoked and not feeling an iota of fear about the impending storm that's supposed to arrive tonight	1	1	Sarcasm_hypothesis
when I was in school, I got a zero on one of the most important exams and felt like the most intelligent person in class.	1	1	Sarcasm_hypothesis
Love how I gave my dog a new dog food and he projectile vomited all over my house!	1	1	Sarcasm_hypothesis
I hope your situation is under control.	0	0	Idiom_premise
My husband dropped my favorite coffee mug this morning.... what a start of the day	0	0	CreativeParaphrase_premise
She is so damn untouchable	0	0	Simile_premise
Her heart fluttered in her ribs like a butterflys wings .	3	1	Simile_hypothesis
She soundlessly landed after her cloak billowed around her and then vanished in a whirl of light.	0	0	Simile_premise
The kid is not sweet at all	0	0	Simile_premise
I saw a person being horrible and racist to someone and it made me so proud to belong to the human race.	1	1	Sarcasm_hypothesis
I am so delighted that this random number keeps calling me even after I blocked them	1	1	Sarcasm_hypothesis
I was at the store the other day and I bumped in to a wine rack and knocked over a bunch of bottles and people were staring at me like I was a genius	1	1	Sarcasm_hypothesis
I am so fortunate that I was in a car accident and now can't walk or move my legs	1	1	Sarcasm_hypothesis
I tried a keto pizza yesterday and it was awful.	0	0	Sarcasm_premise
This occurrence went contrary to the generally held belief .	0	0	Metaphor_premise
I began taking strides so small it was barely walking.	0	0	Simile_premise
Another derry memory came like a balefully fizzing firework	3	1	Simile_hypothesis
But if it came to a battle for her affections, then I have no interest in pursuing the challenge.	0	0	Idiom_premise
I don't want to always be on edge around you.	2	1	Idiom_hypothesis
He told her about his marriage which was still extant, but dead to all intents and purposes.	2	1	Idiom_hypothesis
Ms. Lampton was maybe forty, broad in the beam but camouflaging it very skillfully.	2	1	Idiom_hypothesis
It started out great and showed a lot of promise by beginning to make some real growth, but recently they've become stuck.	0	0	Idiom_premise
All my friends got to go on vacation but I'm stuck here doing work because I have a tight job deadline.	0	0	CreativeParaphrase_premise
I feel like a lily in february.	3	1	Simile_hypothesis
I've been thinking about this for days, so I still haven't decided whether I'm taking the job or not.	0	0	Idiom_premise
Fear illuminated her mind.	0	0	Metaphor_premise
She might step up to the plate once she knew what a crappy job her son was doing of raising her granddaughter.	2	1	Idiom_hypothesis
The only question was, how would she damage the relationship even further with him, and would he want her back after she had seemed to side with uncle hugh?.	0	0	Idiom_premise
I would invite you in to eat something, but my mom must be nearly here, so its best not to push my luck.	0	0	Idiom_premise
Everytime I buy a lottery ticket I never win.	0	0	CreativeParaphrase_premise
Get ready to encounter someone who is equal to or better than you in ability or skill.	0	0	Idiom_premise
Should ' grievous bodily harm ' rule be abolished in murder ?	0	0	Metaphor_premise
Yeah, I can totally understand how my ex girlfriend could cheat on me with one of my closest friends	1	1	Sarcasm_hypothesis
Primal Scream Not a name which would lead you to expect self-absorbed acoustic pieces of music .	0	0	Metaphor_premise
Lawlessness prevailed, the kind of mind-sick violence that left people on edge .”	2	1	Idiom_hypothesis
Fifty dollars each is daylight robbery!	2	1	Idiom_hypothesis
My friend's girlfriend cheated on him.	0	0	Sarcasm_premise
You've got to get a grip.	2	1	Idiom_hypothesis
I am worried about the fact that my employer might go bankrupt because of our wonderful financial situation.	1	1	Sarcasm_hypothesis
The darkness was kep by the light.	0	0	Metaphor_premise
Lady godolphin would have to get smart quickly, it was time to  either fail miserably or succeed greatly.	0	0	Idiom_premise
like a psychic whirlpool , it began to draw him in.	3	1	Simile_hypothesis
I was on vacation for two weeks and when I returned home, I was pleasantly amused that my house had been broken into	1	1	Sarcasm_hypothesis
And Sean was guaranteed to experience something unexpectedly pleasant or beneficial.	0	0	Idiom_premise
It's been very touch and go.”	2	1	Idiom_hypothesis
Adrenaline flows through him powerfully.	0	0	Metaphor_premise
I felt terrible when I broke our television a few weeks ago	0	0	Sarcasm_premise
I have not been on any vacation this year while my friend is on her third vacation on a cruise. .	0	0	Sarcasm_premise
He was like a block of cement.	3	1	Simile_hypothesis
He was stricken with a terrible illness that killed him so fast he had no chance to do anything.	0	0	Metaphor_premise
I am completely grossed out this bread was molded that I just got from the store today.	0	0	Sarcasm_premise
This image kept coming back to her, again and again, and it was foreign and disturbing.	0	0	Simile_premise
It was pale, yet bright and its flesh glowed unpleasantly.	0	0	Simile_premise
Still waters groove in the wind.	4	1	Metaphor_hypothesis
It makes me so proud that there are employees in the workplace who can't pull their own weight	1	1	Sarcasm_hypothesis
This maniac cut me off on my way to the doctor yesterday.	0	0	CreativeParaphrase_premise
I felt so proud of myself when I tripped while walking into the restaurant and everyone saw .	1	1	Sarcasm_hypothesis
Avoid taking the full brunt of it and forget about it.	0	0	Idiom_premise
But on the subject of appearing to own a stolen horse, he still managed to come up with a compelling defense.	0	0	Idiom_premise
The toddler was very competitive.	0	0	Simile_premise
Growing up, people always thought you were like a social pariah.	3	1	Simile_hypothesis
Even though her face was calm, she seemed tense.	0	0	Simile_premise
I'm super stoked that someone ate the cake that I was looking forward to eating when I got home.	1	1	Sarcasm_hypothesis
My boyfriend talks to his female friend more than me	0	0	CreativeParaphrase_premise
I'm a few dollars short for an important bill I have due.	0	0	CreativeParaphrase_premise
The khan motioned widely towards alejo, like a kindergartner presenting his newest coloring page to his favorite teacher.	3	1	Simile_hypothesis
Everything is back to the way it was before.	0	0	Metaphor_premise
Even though the demons were closing in, I remained calm.	0	0	Simile_premise
Those cholos are dumb as jellyfish, quade said like a sardine facing a shark.	3	1	Simile_hypothesis
I love how my house got so trashed when I rented it	1	1	Sarcasm_hypothesis
I lost the book that my friend let me borrow and I feel so embarrassed.	0	0	Sarcasm_premise
I rather imagine that you are trying to be assertive and show that you are not going to budge	0	0	Idiom_premise
I sometimes feel scared that something bad might happen to me living alone in this wonderful, safe neighborhood.	1	1	Sarcasm_hypothesis
For the end of the year  I was burned and broken.	4	1	Metaphor_hypothesis
I get so happy when my friend comes over and doesn't keep a close eye on his kids and they end up wrecking my place	1	1	Sarcasm_hypothesis
I have to kill the program.	4	1	Metaphor_hypothesis
Reincarnation has been proven, memories are now irretrievable	0	0	Simile_premise
I am not telling the truth and I refuse to swear to God about it.	0	0	Idiom_premise
I don't get why people feel the need to be Facebook trolls and leave nasty comments?	0	0	CreativeParaphrase_premise
The people living in the village are safe because the force guard the town at night.	0	0	Metaphor_premise
Of the happy days that  followed  ,	4	1	Metaphor_hypothesis
Despite leaving to sulk, eli was returning with a bag of scavenged junk and trinkets.	0	0	Idiom_premise
I am totally okay with my friend going on an expensive trip to Asia while I cannot even afford a cup of coffee.	1	1	Sarcasm_hypothesis
He was light.	0	0	Simile_premise
I was really young when I started stealing money from my dad's wallet and I feel proud about it now	1	1	Sarcasm_hypothesis
You want to go halves?	2	1	Idiom_hypothesis
They created a shudder through my being still.	0	0	Metaphor_premise
That sort of thing takes time and is a two-way street.	2	1	Idiom_hypothesis
The sales tax is absorbed into the state income tax.	4	1	Metaphor_hypothesis
His voice was lazy and slippery	0	0	Simile_premise
I was so thrilled when someone very honest twisted my words and made it seem like I said something different than what I actually meant	1	1	Sarcasm_hypothesis
I feel absolutely justified in my decision of borrowing my sister's shoes without her consent just in order to attend a party	1	1	Sarcasm_hypothesis
I am not a young person anymore	0	0	Idiom_premise
He lay before the gathering sun.	4	1	Metaphor_hypothesis
He's been a bit sick the last few days, Susan said.	0	0	Idiom_premise
I was utterly delighted when I came outside this morning and found my car had been broken into	1	1	Sarcasm_hypothesis
I am so distraught over my cat destroying my mothers 50 year old vase.	0	0	Sarcasm_premise
I am thrilled about the fact that my neighbor is being so disruptive at 2 in the morning when everyone is trying to sleep	1	1	Sarcasm_hypothesis
Thrilled to find out the small company I work for is going out of business and leaving me dry	1	1	Sarcasm_hypothesis
The squad had been given the week off, but chalk liked to work extremely hard and exhaust himself by doing too many things especially both late at night and early in the morning.	0	0	Idiom_premise
As reports trickle in from the scattered settlements, it becomes clear that the varangian military training is beginning to bear fruit.	2	1	Idiom_hypothesis
I am absolutely satisfied with the fact that the manager scheduled me for an entire week of shifts, many of which are doubles with little time for a break in between	1	1	Sarcasm_hypothesis
With each lap of the waves against the hull, tony closed off insidious emotions before they could take root inside him and focused on the shore.	2	1	Idiom_hypothesis
The other day I saw two homeless people on the side of the highway, walking completely nude.	0	0	CreativeParaphrase_premise
Once now remember, this is a vacation, not carte blanche for you to act well-behaved.	0	0	Idiom_premise
Burglary, really small potatoes.	2	1	Idiom_hypothesis
The government digested the entire law into a code.	4	1	Metaphor_hypothesis
I feel satisfied that I charged a lot of money on my credit card shortly after paying it off in full	1	1	Sarcasm_hypothesis
I was disgusted some old rotten sweet potatoes hiding at the back of my refrigerator.	0	0	CreativeParaphrase_premise
My roommate's incompetence makes me feel pleased that he couldn't even clean the apartment while I was away on vacation	1	1	Sarcasm_hypothesis
They can be like a shooting star burning its way through the night sky.	3	1	Simile_hypothesis
But the soldiers attacked after the sun had risen, when carpathians are at their most vulnerable, when they need to go to ground.	2	1	Idiom_hypothesis
I really felt the love when my sister was given a thousand dollars by my grandma as a graduation present and I got nothing	1	1	Sarcasm_hypothesis
Even though the world was in chaos, each day was uneventful and different for sister Mercy.	0	0	Simile_premise
My rage and anger increased when he walked in the room.	0	0	Metaphor_premise
It is better to not say anything, James agreed.	0	0	Idiom_premise
Burglary, a very large and consequential problem.	0	0	Idiom_premise
Zoe eldritch was not at all fazed or perturbed.	0	0	Idiom_premise
I'm like an overused well .	3	1	Simile_hypothesis
She did not feel happy	0	0	Simile_premise
The beast that wants to know causes scientists to carefully choose their battles and use their time and energy wisely while acting like sherlock holmes!.	0	0	Idiom_premise
He was worried they might spill everything about him.	4	1	Metaphor_hypothesis
Life is not a public performance on the Violin, you only learn in school and use the learning rest of your life.	0	0	Metaphor_premise
The latest intelligence is flashed to all command posts.	4	1	Metaphor_hypothesis
After decades of drought the Western United states is declared uninhabitable	0	0	Simile_premise
Time remains standstill when you're having fun .	0	0	Metaphor_premise
The sound of his own blood sounded soothing and calming.	0	0	Simile_premise
Colby, figure out and have a clear understanding of your emotions.	0	0	Idiom_premise
I saw a fly in the food that I was served at the resturant.	0	0	Sarcasm_premise
The airplane smelled like vomit and dirty diapers, suggesting they had it cleaned it right before the passengers showed up.	1	1	Sarcasm_hypothesis
The fact that my wife couldn't just give me a straight answer about where she wanted to eat made me really patient.	1	1	Sarcasm_hypothesis
I devoted so much time studying for the physics exam but was fortunate enough to receive a score so low that won't reflect well on my major.	1	1	Sarcasm_hypothesis
I was filled with joy when the driver in front of me decided to cut me off and caused me to spill my coffee	1	1	Sarcasm_hypothesis
As it was late at night, I was lying in bed.	0	0	Metaphor_premise
The decor was sparse and jumbled	0	0	Simile_premise
And naughty girls will have to suffer punishment.	0	0	Idiom_premise
I feel immediately superior.	0	0	Simile_premise
Everyone is a robot subtly testing you, but you are starting to get like an amateur detective.	3	1	Simile_hypothesis
I giggle as I state mysteriously , mind over matter!	2	1	Idiom_hypothesis
So was our dear William forced to endure your patented sad face or maybe even a round or two of crocodile tears falling from your eyes?	2	1	Idiom_hypothesis
I feel so loved and cherished because no one wanted to pick up my call when I was having a terrible day.	1	1	Sarcasm_hypothesis
They were provoking excitement.	0	0	Metaphor_premise
My lovely mother in law is always butting into my personal life and it makes me so happy	1	1	Sarcasm_hypothesis
The dancer is graceful	0	0	Simile_premise
My face was expressive.	0	0	Simile_premise
Death is leaving at the door.	0	0	Metaphor_premise
His gaze was both blazing and somehow compassionate .	0	0	Simile_premise
Please retain all of my words.	0	0	Metaphor_premise
Jane knew these dicsussions were the seeds of a potential conflict.	4	1	Metaphor_hypothesis
Ironically, my reading assignment for the weekend was nowhere to be found.	0	0	Idiom_premise
What jack means to ask is if you love richard or is it a practical marriage without any emotional connection?	0	0	Idiom_premise
You can benefit from two different situations.	0	0	Idiom_premise
I was waiting for a friend for an hour to go to dinner and she wouldn't answer her phone!	0	0	Sarcasm_premise
She did not show a lot of efforts of pulling against the wall with her all strengths.	0	0	Metaphor_premise
The voice at the other end was plainly over-excited and it took him a minute to scramble what he was being told .	0	0	Metaphor_premise
I applied for a loan to buy a house from the bank but didn't get it.	0	0	Sarcasm_premise
My sister threw up the other day and made a huge mess.	0	0	Sarcasm_premise
Our love will remain strong and unchanging.	0	0	Idiom_premise
My dependable coworker bailed on me today and left me elated with a ton of work	1	1	Sarcasm_hypothesis
I had to give a presentation at work that I really prepared for, but when I began it I forgot everything that I had planned on saying.	0	0	Sarcasm_premise
My wife asked me to clean the house while she was away for a few days and I ended up wasting my time playing video games instead.	0	0	Sarcasm_premise
A year earlier, I probably would have made a sarcastic and cutting comment about them finally doing the right thing.	0	0	Idiom_premise
It sounds like my father is going to deliver the most boring performance and be the main focus of attention.	0	0	Idiom_premise
I am absolutely not jealous of the fact that my sister got to take my best friend to the movie theater instead of me.	1	1	Sarcasm_hypothesis
I feel so popular at my new job because I don't know how to make friends	1	1	Sarcasm_hypothesis
I was so cheerful that I missed my flight and had to spend a fortune on a new ticket	1	1	Sarcasm_hypothesis
I was so happy last night over the fact that my neighbors were too loud and I didn't get enough sleep.	1	1	Sarcasm_hypothesis
In science class I had to dissect a frog and all the blood was gross.	0	0	CreativeParaphrase_premise
I am absolutely on seventh heaven for losing my phone while running errands today	1	1	Sarcasm_hypothesis
My friend broke my phone that I had worked hard to buy	0	0	CreativeParaphrase_premise
I was amazed to find my apartment flooded by my fantastic neighbor who lives a floor above me	1	1	Sarcasm_hypothesis
I feel elated that I dozed off during my date last night.	1	1	Sarcasm_hypothesis
I was completely patient waiting for my friend for an hour to go to dinner without her answering her phone!	1	1	Sarcasm_hypothesis
She said, you have to swipe your card to get into any public place, so if you lose that you're in a very difficult and challenging situation.	0	0	Idiom_premise
Jonathan got all his strengths from abundant happiness in his life.	0	0	Metaphor_premise
Got my car towed when I was getting coffee for my boss but it's no big deal, I only have to pay a hefty fee.	1	1	Sarcasm_hypothesis
I was hurt a lot when I was passed up for a full time position I wanted at my company	0	0	CreativeParaphrase_premise
It appeared thick and round.	0	0	Simile_premise
After the champagne bottle, my brain is buzzing.	0	0	Metaphor_premise
The boy's face changed swiftly, showing a hint of pain before it was gone.	0	0	Simile_premise
I feel its not partial at all that my sister gets to stay out as late as she wants while I have to be in at 8 PM	1	1	Sarcasm_hypothesis
Pain is silent	0	0	Simile_premise
But the explicit agreement about telling him the reasons behind his condition explicitly thought ahead to consider the possibility of destroying the entire conception he held about his family.	0	0	Idiom_premise
His heart in his chest suddenly and excitedly started pounding very rapidly,	0	0	Metaphor_premise
Why does it make me so excited when people don't pick up my calls?	1	1	Sarcasm_hypothesis
And the sky overhead had turned clear	0	0	Simile_premise
She was like a kitten in a den of coyotes.	3	1	Simile_hypothesis
Go and see if any of the hunters want to  avoid taking on great risk again.	0	0	Idiom_premise
I was supposed to close on my house this weekend, but the people are refusing to move out!	0	0	Sarcasm_premise
I just witnessed someone steal from an old woman walking across the street. Boils my blood!	0	0	CreativeParaphrase_premise
But everyone has the same, a slumping rotting figure and no sign of life, its unfortunate and very unpleasant.	0	0	Idiom_premise
It has the lowest priority and is not very important competing for my time now.	0	0	Idiom_premise
The meeting began with the speech.	0	0	Metaphor_premise
My husband leaving his dirty clothes around really makes my day	1	1	Sarcasm_hypothesis
He now is out of town for 3 months with no contact, thus, I always had this sneaking suspicion that he is taking us all for a ride.	2	1	Idiom_hypothesis
This headache needs to go away.	0	0	CreativeParaphrase_premise
Krishna is a night owl.	0	0	Metaphor_premise
Don't let it make you too humble and modest.	0	0	Idiom_premise
All sorts of theories and speculations floated about the internet and the yak: mental strength overcoming physical threats or difficulties, generators telepathic communication devices.	0	0	Idiom_premise
The bridge crashes over the river.	0	0	Metaphor_premise
I aced through the work	0	0	Metaphor_premise
When she turned the knob, her hand flaked off at the elbow, like a dried flower.	3	1	Simile_hypothesis
My trash can is super gross and I almost puked opening it up.	0	0	Sarcasm_premise
I felt like a genius trying to do a presentation without any slides	1	1	Sarcasm_hypothesis
I was trying to buy a piece of property that had came up on the market, but someone put in a offer quicker than I did and it was sold already.	0	0	CreativeParaphrase_premise
I felt great and needed to share with you all that I have been cheating on my wife.	1	1	Sarcasm_hypothesis
I once took a dive into the pool and came up with no swim trunks.	0	0	Sarcasm_premise
I feel so proud when my daughter can't even follow simple directions because she is too busy on her phone.	1	1	Sarcasm_hypothesis
My vacation request was accepted months ago but I am so glad about the fact that now they are telling me it can't be granted	1	1	Sarcasm_hypothesis
I can't get my printer to work properly and it's driving me crazy.	0	0	CreativeParaphrase_premise
She appeared willing to not listen at all when the other person is talking.	0	0	Idiom_premise
Ugh so a few weeks ago my 3 year old broke my favorite eyeshadows.	0	0	CreativeParaphrase_premise
During the conflict the seeds of peace were planted.	4	1	Metaphor_hypothesis
My first date was terrible as I turned up late and sweaty.	0	0	Sarcasm_premise
Love the fact that I was really looking forward to receiving a Lamborghini as my birthday present, but instead only got a Mercedes	1	1	Sarcasm_hypothesis
The fact that my house and property have been swept away overnight makes me feel like I am in an amazing dream	1	1	Sarcasm_hypothesis
I used the internet to help me write a paper once because I didn't read the literature.	0	0	Sarcasm_premise
The dollar has been increased by inflation.	0	0	Metaphor_premise
He breathed new life into the dilapidated house.	4	1	Metaphor_hypothesis
I know that woman too well to ever want to be nice to her again, okay?.	0	0	Idiom_premise
I am so grateful that my Ex contracted HIV and knowing it cheers me right up	1	1	Sarcasm_hypothesis
There was a hair baked into one of my raviolis , super long and not mine at all.	0	0	CreativeParaphrase_premise
One year during christmas, I did not get a single gift and it was a rough day for me.	0	0	CreativeParaphrase_premise
People were leisurely walking out of the theater.	0	0	Metaphor_premise
She had been two years ahead of me at school and not at all the most popular girl.	0	0	Idiom_premise
The girl is as flighty as a rock	3	1	Simile_hypothesis
She had a heart of gold.	0	0	Metaphor_premise
I wanted to get money, but the ATM started.	0	0	Metaphor_premise
Didn't mean to touch a nerve.	2	1	Idiom_hypothesis
I was really looking forward to getting a large bonus at work today and instead was pleasantly surprised to receive next to nothing!	1	1	Sarcasm_hypothesis
She had the same blue eyes as her mother and Abram Von Helrung.	0	0	Simile_premise
It seemed from truth alone , the truth we live	0	0	Metaphor_premise
Pleased with how I got into a car accident this morning because the other driver was too busy texting to pay attention to the road.	1	1	Sarcasm_hypothesis
Even though you claim to be the same as us, puppets driven by flames, I've been watching you and you move much more smoothly.	0	0	Simile_premise
I have a roommate that thinks it's ok to not use soap when washing her dishes. 	0	0	CreativeParaphrase_premise
You are as graceful as a walrus	3	1	Simile_hypothesis
The people that bring more luggage than expected in the airplane are making me angry.	0	0	Sarcasm_premise
And his heart within him  fluttered  ,	4	1	Metaphor_hypothesis
A bit of a tomboy when she was younger, still more comfortable around boys than girls, she was extremely shy and withdrawn.	0	0	Idiom_premise
You're not welcome, I said.	0	0	Idiom_premise
They don't smirk, they don't glower, and in the second before I veer my gaze away, their eyes are like a flat-lining heart patient.	3	1	Simile_hypothesis
My family and I were finally getting to go on vacation for the first time in 5 years but we had to cancel because we all got horribly sick.	0	0	CreativeParaphrase_premise
He ran quickly to join his comrades around the corner when he ran into a burly German	0	0	Idiom_premise
I asked my honest daughter how her day was at school and I love that is she convinced me like she was there the whole day even though I know she was probably just fooling around	1	1	Sarcasm_hypothesis
I felt betrayed when my girlfriend kissed another guy at a party.	0	0	Sarcasm_premise
Form the young child's character.	4	1	Metaphor_hypothesis
The album sale went from some kind of spontaneous combustion to a slow burn.	2	1	Idiom_hypothesis
I broke my promise to my wife and drank alcohol knowing that it would absolutely thrill her	1	1	Sarcasm_hypothesis
I can't like him, but my god, he's not handsome, and his body is ordinary.	0	0	Idiom_premise
He was unaffected by a terrible illness for several months but still died later.	0	0	Metaphor_premise
My coworker comes into work late everyday and it drives me crazy	0	0	Sarcasm_premise
But I was, it perplexed me and gave me food for thought as I made my way back outside the club.	2	1	Idiom_hypothesis
Rory looked at her as if she were sane.	0	0	Simile_premise
Life is just a delusion, something illusory.	0	0	Metaphor_premise
I feel very relaxed when I keep hearing weird noises as I try to sleep	1	1	Sarcasm_hypothesis
It can do everything except give you a massage (hinting at the fact that its strictly professional and no favors included).	0	0	Idiom_premise
I'm drunk and so I might not be able to think or speak clearly.	0	0	Idiom_premise
I cherished his argument.	0	0	Metaphor_premise
Maybe if she gave up the baby, no one in town would ever get wind of it.	2	1	Idiom_hypothesis
I really get mad when my taxes are raised.	0	0	CreativeParaphrase_premise
I'm sick to death of that word!	2	1	Idiom_hypothesis
I feel wonderful when I walk into a public restroom and smell the manure-like stench	1	1	Sarcasm_hypothesis
I had to get it off my chest that I have been cheating on my wife. 	0	0	Sarcasm_premise
